Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Build_a_Professional_Looking_Website_For_Free.txt	Inside_Revisions	2	0.6579999999999999	## Things You'll Need	481	paper and pencil or pen for navagation bar ideas!	## Things You'll Need	530	paper and pencil or pen for navigation bar ideas!	1
Build_a_Professional_Looking_Website_For_Free.txt	Begin_Revisions	2	0.9059999999999999	## Steps	459	Some sites also offer tools to helpt the technically challenged in creating their sites like Yahoo! et. al., choose one that is appropriate for your level.	## Steps	508	Some sites also offer tools to help the technically challenged in creating their sites like Yahoo! et. al., choose one that is appropriate for your level.	1
Build_a_Professional_Looking_Website_For_Free.txt	Inside_Revisions	2	0.37	## Steps	508	Some sites also offer tools to help the technically challenged in creating their sites like Yahoo! et. al., choose one that is appropriate for your level.	## Steps	556	Some sites also offer tools to help the technically challenged in creating their sites.	67
Build_a_Professional_Looking_Website_For_Free.txt	Begin_Revisions	2	0.508	## Sources and Citations	1998	Bravenet \- Website Hosting	## Sources and Citations	2049	Free Host \- Website Hosting	7
Build_a_Professional_Looking_Website_For_Free.txt	Inside_Revisions	2	0.5579999999999999	Intro	5136	This is how to build a web-site that you will love and won't have to pay for.	Intro	5190	However, this article will teach you to build a website that you will love and won't have to pay for.	29
Build_a_Professional_Looking_Website_For_Free.txt	Begin_Revisions	2	0.669	## Sources and Citations	2820	Bravenet \- Website Hosting	## Sources and Citations	2871	hPage \- Website Hosting	6
Build_a_Professional_Looking_Website_For_Free.txt	Inside_Revisions	2	0.337	## Related wikiHows	4472	How to Create a Website	## Related wikiHows	4526	How to Make a Website	4
Build_a_Professional_Looking_Website_For_Free.txt	Begin_Revisions	2	0.44	### Using a Pre-Existing Platform	6490	Wordpress and Tumblr are two of the most widely-used platforms for free websites, and they'll meet most general requirements.	### Using a Pre-Existing Platform	6555	Wordpress and Tumblr are two of the most widely-used platforms for free websites, with Wordpress powering over 25% of all websites on the internet for both small and large companies to meet most general requirements.	95
Build_a_Professional_Looking_Website_For_Free.txt	Inside_Revisions	2	0.93	### Using a Pre-Existing Platform	6945	Wordpress and Tumblr are two of the most widely-used platforms for free websites, with Wordpress powering over 25% of all websites on the internet for both small and large companies to meet most general requirements.	### Using a Pre-Existing Platform	7010	WordPress and Tumblr are two of the most widely-used platforms for free websites, with WordPress powering over 65% of all websites on the Internet for both small and large companies to meet most general requirements.	4
Apply_For_Army_OCS.txt	Begin_Revisions	2	0.74	## Section::::Sources and Citations.	198	However, there are a number of hurdles to meet before you are	## Section::::Sources and Citations.	261	However, there are a number of hurdles to meet before you are admitted into OCS.	19
Apply_For_Army_OCS.txt	Inside_Revisions	2	0.828	## Section::::Sources and Citations.	849	However, there are a number of hurdles to meet before you are admitted into OCS.	## Section::::Sources and Citations.	888	However, there are a number of hurdles to jump before you are admitted into OCS.	4
Apply_For_Army_OCS.txt	Begin_Revisions	2	0.618	## Steps	204	You will need your past employment, school and address history, 3 personal references, police, medical and financial	## Steps	267	You will need your past employment, school and address history, 3 personal references, police, medical and financial(obligations) records, and information on immediate family members.	67
Apply_For_Army_OCS.txt	Inside_Revisions	2	0.7809999999999999	### Applying from Outside the Military	898	You will need your past employment, school and address history, 3 personal references, police, medical and financial(obligations) records, and information on immediate family members.	### Applying from Outside the Military	966	You will need your past employment, school and address history, 3 personal references, police, medical and financial records, as well as information on immediate family members.	21
Apply_For_Army_OCS.txt	Begin_Revisions	2	0.698	## Section::::Steps.	209	You will also need to gather your vital records including your birth certificate, driver's license, school transcripts, social security card for yourself and	## Steps	267	You will also need to gather your vital records including your birth certificate, driver's license, school transcripts, social security card for yourself and dependents as well as marital, custody or divorce documents.	61
Apply_For_Army_OCS.txt	Inside_Revisions	2	0.6579999999999999	## Steps	855	You will also need to gather your vital records including your birth certificate, driver's license, school transcripts, social security card for yourself and dependents as well as marital, custody or divorce documents.	### Applying from Outside the Military	898	You will also need to gather your vital records including your birth certificate, driver's license, school transcripts, and social security card for yourself and your dependents.	53
Apply_For_Army_OCS.txt	Begin_Revisions	2	0.905	## Warnings	236	Therefore, if you wish to become an officer, your chances are better by going directly through Officer Candidate Schoool then by becoming enlisted and trying to enter Officer	## Warnings	283	Therefore, if you wish to become an officer, your chances are better by going directly through Officer Candidate Schoool then by becoming enlisted and trying to enter Officer Candidate School.	18
Apply_For_Army_OCS.txt	Inside_Revisions	2	0.9179999999999999	## Warnings	361	Therefore, if you wish to become an officer, your chances are better by going directly through Officer Candidate Schoool then by becoming enlisted and trying to enter Officer Candidate School.	## Warnings	400	Therefore, if you wish to become an officer, your chances are better by going directly through Officer Candidate School then by becoming enlisted and trying to enter Officer Candidate School.	1
Become_an_Online_Freelance_Writer.txt	Begin_Revisions	2	0.735	## Section::::# Experiment with your friends & family:.	2588	The good Lord created friends & family to help you, be at your side when you need them most.	## Steps	2705	Experiment with your friends & family: The good Lord created friends & family to help you, be at your side when you need them most.	39
Become_an_Online_Freelance_Writer.txt	Inside_Revisions	2	0.685	## Steps	2779	Experiment with your friends & family: The good Lord created friends & family to help you, be at your side when you need them most.	## Steps	2816	Experiment with your friends & family: Friends & family can help you, be at your side when you need them most.	26
Become_an_Online_Freelance_Writer.txt	Begin_Revisions	2	0.736	## Tips	2678	The only matra for success as an online writer...	## Tips	2722	The only matra for success as an online writer... be persistent.	15
Become_an_Online_Freelance_Writer.txt	Inside_Revisions	2	0.7909999999999999	## Tips	2759	The only matra for success as an online writer... be persistent.	## Tips	2796	The only mantra for success as an online writer... be persistent.	1
Avoid_Loose_Skin.txt	Begin_Revisions	2	0.7609999999999999	### Plumping Skin during Weight Loss	25	To build muscle most efficiently, do fewer reps of heavier weights.	### Plumping Skin during Weight Loss	86	To build muscle most efficiently, do fewer reps with heavier weights.	4
Avoid_Loose_Skin.txt	Inside_Revisions	2	0.445	### Plumping Skin During Weight Loss	352	To build muscle most efficiently, do fewer reps with heavier weights.	### Plumping Skin During Weight Loss	421	To build muscle most efficiently, you can either do fewer reps with heavier weights or more reps with lighter weights.	49
Avoid_Loose_Skin.txt	Begin_Revisions	2	0.856	### Getting Medical Treatment	53	This procedure can cost up to $30,000 USD to contour the entire body.	### Getting Medical Treatment	117	It can cost up to $30,000 USD to contour the entire body.	14
Avoid_Loose_Skin.txt	Inside_Revisions	2	0.7879999999999999	### Getting Medical Treatment	383	It can cost up to $30,000 USD to contour the entire body.	### Getting Medical Treatment	452	It can cost up to $30,000 to contour the entire body.	4
Avoid_Loose_Skin.txt	Begin_Revisions	2	0.8420000000000001	### Getting Medical Treatment	111	Laser treatments can cost anywhere from $500 to $3500.	### Getting Medical Treatment	175	Laser treatments can cost anywhere from $500 to $3500 USD.	4
Avoid_Loose_Skin.txt	Inside_Revisions	2	0.76	### Getting Medical Treatment	377	Laser treatments can cost anywhere from $500 to $3500 USD.	### Getting Medical Treatment	446	Laser treatments can cost anywhere from $500 to $3,500.	5
Avoid_Loose_Skin.txt	Begin_Revisions	2	0.8390000000000001	### Getting Medical Treatment	243	Ultrasound therapies, such as Ultherapy, can cost anywhere from $2,500 to $5000 USD.	### Getting Medical Treatment	312	Ultrasound therapies, such as Ultherapy, can cost anywhere from $2500 to $5000 USD.	1
Avoid_Loose_Skin.txt	Inside_Revisions	2	0.688	### Getting Medical Treatment	381	Ultrasound therapies, such as Ultherapy, can cost anywhere from $2500 to $5000 USD.	### Getting Medical Treatment	450	Ultrasound therapies, such as Ultherapy, can cost anywhere from $2,500 to $5,000.	6
Become_an_Electrical_Contractor.txt	Begin_Revisions	2	0.7609999999999999	## Steps	112	Make arrangements to meet with an academic advisor at your selected college.	## Steps	145	Make arrangements to meet with an academic adviser at your selected college.	1
Become_an_Electrical_Contractor.txt	Inside_Revisions	2	0.741	## Steps	919	Make arrangements to meet with an academic adviser at your selected college.	### Getting Your Education	955	Meet with an academic adviser at your selected college.	21
Become_an_Electrical_Contractor.txt	Begin_Revisions	2	0.8809999999999999	## Steps	112	The academic advisor will guide you in selecting the right courses and get you started toward becoming an electrical contractor.	## Steps	145	The academic adviser will guide you in selecting the right courses and get you started toward becoming an electrical contractor.	1
Become_an_Electrical_Contractor.txt	Inside_Revisions	2	0.873	## Steps	919	The academic adviser will guide you in selecting the right courses and get you started toward becoming an electrical contractor.	### Getting Your Education	955	The academic adviser will also guide you in selecting the right courses and get you started toward becoming an electrical contractor.	5
Become_an_Electrical_Contractor.txt	Begin_Revisions	2	0.613	## Section::::Sources and Citations.	676	Tasks may include installation, maintenance and repair duties in addition to upgrading electrical wiring within older buildings to bring them up to code.	## Section::::Sources and Citations.	710	Tasks include installation, maintenance and repair duties in addition to upgrading electrical wiring within older buildings.	29
Become_an_Electrical_Contractor.txt	Inside_Revisions	2	0.32299999999999995	## Section::::Sources and Citations.	911	Tasks include installation, maintenance and repair duties in addition to upgrading electrical wiring within older buildings.	## Section::::Sources and Citations.	944	They are responsible for installation, maintenance, repair duties, upgrading electrical wiring in older buildings.	42
Blow_a_Bubble_with_Your_Hands.txt	Begin_Revisions	2	0.722	## Steps	162	After 1-3 usess you may want to put more soap on you're hand and rince it a tiny bit.	## Steps	210	After 1-3 usess you may want to put more soap on your hand and rinse it a tiny bit.	3
